          ;       13742;   ;Filtro    ;Inicio                                  ;27012015      ;122047;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
239016539 ;       14674;   ;pago      ;inicio                                  ;27012015      ;122245;179.63.247.20  ;OK ;31240956            ;Parseo realizado                                                        
239016539 ;       14674;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122245;179.63.247.20  ;OK ;31240956            ;Datos en datos/tbk_config.dat                                           
239016539 ;       14674;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122245;179.63.247.20  ;OK ;31240956            ;Mac generado                                                            
239016539 ;       14674;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122245;179.63.247.20  ;OK ;31240956            ;Construccion TBK_PARAM                                                  
239016539 ;       14674;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122245;179.63.247.20  ;OK ;31240956            ;TBK_PARAM encriptado                                                    
239016539 ;       14674;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122245;179.63.247.20  ;OK ;31240956            ;Datos listos para ser enviados                                          
239016539 ;       14674;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122245;179.63.247.20  ;OK ;31240956            ;Medio 1: Transaccion segura                                             
239016539 ;       14674;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122247;179.63.247.20  ;ERR;31240956            ;No se pudo decifrar el contenido, posible error de llaves               
239016539 ;       14674;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122247;179.63.247.20  ;ERR;31240956            ;283                                                                     
          ;       16617;   ;Filtro    ;Inicio                                  ;27012015      ;122624;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;       16617;   ;Filtro    ;tbk_param.txt                           ;27012015      ;122624;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;       16617;   ;Filtro    ;Terminado                               ;27012015      ;122624;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
239038419 ;       16617;   ;pago      ;inicio                                  ;27012015      ;122624;179.63.247.20  ;OK ;31240956            ;Parseo realizado                                                        
239038419 ;       16617;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122624;179.63.247.20  ;OK ;31240956            ;Datos en datos/tbk_config.dat                                           
239038419 ;       16617;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122624;179.63.247.20  ;OK ;31240956            ;Mac generado                                                            
239038419 ;       16617;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122624;179.63.247.20  ;OK ;31240956            ;Construccion TBK_PARAM                                                  
239038419 ;       16617;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122624;179.63.247.20  ;OK ;31240956            ;TBK_PARAM encriptado                                                    
239038419 ;       16617;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122624;179.63.247.20  ;OK ;31240956            ;Datos listos para ser enviados                                          
239038419 ;       16617;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122624;179.63.247.20  ;OK ;31240956            ;Medio 1: Transaccion segura                                             
239038419 ;       16617;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122626;179.63.247.20  ;ERR;31240956            ;No se pudo decifrar el contenido, posible error de llaves               
239038419 ;       16617;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122626;179.63.247.20  ;ERR;31240956            ;283                                                                     
          ;       17147;   ;Filtro    ;Inicio                                  ;27012015      ;122739;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;       17147;   ;Filtro    ;tbk_param.txt                           ;27012015      ;122739;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;       17147;   ;Filtro    ;Terminado                               ;27012015      ;122739;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
239045921 ;       17147;   ;pago      ;inicio                                  ;27012015      ;122739;179.63.247.20  ;OK ;31240956            ;Parseo realizado                                                        
239045921 ;       17147;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122739;179.63.247.20  ;OK ;31240956            ;Datos en datos/tbk_config.dat                                           
239045921 ;       17147;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122739;179.63.247.20  ;OK ;31240956            ;Mac generado                                                            
239045921 ;       17147;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122739;179.63.247.20  ;OK ;31240956            ;Construccion TBK_PARAM                                                  
239045921 ;       17147;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122739;179.63.247.20  ;OK ;31240956            ;TBK_PARAM encriptado                                                    
239045921 ;       17147;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122739;179.63.247.20  ;OK ;31240956            ;Datos listos para ser enviados                                          
239045921 ;       17147;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122739;179.63.247.20  ;OK ;31240956            ;Medio 1: Transaccion segura                                             
239045921 ;       17147;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122741;179.63.247.20  ;ERR;31240956            ;No se pudo decifrar el contenido, posible error de llaves               
239045921 ;       17147;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;122741;179.63.247.20  ;ERR;31240956            ;283                                                                     
          ;       18901;   ;Filtro    ;Inicio                                  ;27012015      ;123116;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;       18901;   ;Filtro    ;tbk_param.txt                           ;27012015      ;123116;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;       18901;   ;Filtro    ;Terminado                               ;27012015      ;123116;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
239067620 ;       18901;   ;pago      ;inicio                                  ;27012015      ;123116;179.63.247.20  ;OK ;597031240956        ;Parseo realizado                                                        
239067620 ;       18901;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;123116;179.63.247.20  ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
239067620 ;       18901;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;123116;179.63.247.20  ;OK ;597031240956        ;Mac generado                                                            
239067620 ;       18901;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;123116;179.63.247.20  ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
239067620 ;       18901;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;123116;179.63.247.20  ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
239067620 ;       18901;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;123116;179.63.247.20  ;OK ;597031240956        ;Datos listos para ser enviados                                          
239067620 ;       18901;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;123116;179.63.247.20  ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
239067620 ;       18901;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;123118;179.63.247.20  ;OK ;597031240956        ;Datos validados                                                         
239067620 ;       18901;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;123118;179.63.247.20  ;OK ;597031240956        ;Token=e0f8396ee17b5acdee3eda01e7877f3bd014131a9267267161598c2e665116bf  
239067620 ;       18901;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;123118;179.63.247.20  ;OK ;597031240956        ;Redireccion web                                                         
239067620 ;       18901;   ;pago      ;https://webpay.transbank.cl             ;27012015      ;123118;179.63.247.20  ;OK ;597031240956        ;Todo OK                                                                 
