          ;        5321;   ;Filtro    ;Inicio                                  ;02062015      ;135737;200.112.62.101 ;OK ;                    ;Inicio de filtrado                                                      
          ;        5321;   ;Filtro    ;tbk_param.txt                           ;02062015      ;135737;200.112.62.101 ;OK ;                    ;Archivo parseado                                                        
          ;        5321;   ;Filtro    ;Terminado                               ;02062015      ;135737;200.112.62.101 ;OK ;                    ;Datos Filtrados con exito                                               
327865748 ;        5321;   ;pago      ;inicio                                  ;02062015      ;135737;200.112.62.101 ;OK ;597031240956        ;Parseo realizado                                                        
327865748 ;        5321;   ;pago      ;https://webpay.transbank.cl             ;02062015      ;135737;200.112.62.101 ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
327865748 ;        5321;   ;pago      ;https://webpay.transbank.cl             ;02062015      ;135737;200.112.62.101 ;OK ;597031240956        ;Mac generado                                                            
327865748 ;        5321;   ;pago      ;https://webpay.transbank.cl             ;02062015      ;135737;200.112.62.101 ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
327865748 ;        5321;   ;pago      ;https://webpay.transbank.cl             ;02062015      ;135737;200.112.62.101 ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
327865748 ;        5321;   ;pago      ;https://webpay.transbank.cl             ;02062015      ;135737;200.112.62.101 ;OK ;597031240956        ;Datos listos para ser enviados                                          
327865748 ;        5321;   ;pago      ;https://webpay.transbank.cl             ;02062015      ;135737;200.112.62.101 ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
327865748 ;        5321;   ;pago      ;https://webpay.transbank.cl             ;02062015      ;135744;200.112.62.101 ;OK ;597031240956        ;Datos validados                                                         
327865748 ;        5321;   ;pago      ;https://webpay.transbank.cl             ;02062015      ;135744;200.112.62.101 ;OK ;597031240956        ;Token=e400fc4fef2cbe09bd2cea5bebe5d57e6106ce67f95142036e793db9d9cf490d  
327865748 ;        5321;   ;pago      ;https://webpay.transbank.cl             ;02062015      ;135744;200.112.62.101 ;OK ;597031240956        ;Redireccion web                                                         
327865748 ;        5321;   ;pago      ;https://webpay.transbank.cl             ;02062015      ;135744;200.112.62.101 ;OK ;597031240956        ;Todo OK                                                                 
          ;        6036;   ;resultado ;Desencriptando                          ;02062015      ;135843;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        6036;   ;resultado ;Validacion                              ;02062015      ;135843;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        6036;   ;resultado ;256                                     ;02062015      ;135843;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;        6036;   ;resultado ;256                                     ;02062015      ;135843;200.10.14.34   ;OK ;                    ;http://www.clubdelacocina.cl/TB/compra.php                              
327865748 ;        6036;   ;transacc  ;327865748                               ;02062015      ;135843;200.10.14.34   ;OK ;597031240956        ;conectandose al port :(80)                                              
327865748 ;        6036;   ;resultado ;logro abrir_conexion                    ;02062015      ;135843;200.10.14.34   ; 0 ;597031240956        ;Abrio socket para conex-com                                             
327865748 ;        6036;   ;transacc  ;327865748                               ;02062015      ;135843;200.10.14.34   ;OK ;597031240956        ;POST a url http://www.clubdelacocina.cl/TB/compra.php                   
327865748 ;        6036;   ;transacc  ;327865748                               ;02062015      ;135843;200.10.14.34   ;OK ;597031240956        ;mensaje enviado                                                         
          ;        6039;   ;check_mac ;                                        ;02062015      ;135843;EMPTY          ;OK ;                    ;Todo OK                                                                 
327865748 ;        6036;   ;transacc  ;327865748                               ;02062015      ;135843;200.10.14.34   ;OK ;597031240956        ;Llego ACK del Comercio                                                  
327865748 ;        6036;   ;resultado ;256                                     ;02062015      ;135843;200.10.14.34   ;OK ;597031240956        ;tienda acepto transaccion                                               
327865748 ;        6036;   ;resultado ;256                                     ;02062015      ;135843;200.10.14.34   ;OK ;597031240956        ;respuesta enviada a TBK (ACK)                                           
327865748 ;        6036;   ;resultado ;256                                     ;02062015      ;135843;200.10.14.34   ;OK ;597031240956        ;Todo OK                                                                 
