          ;        3348;   ;Filtro    ;Inicio                                  ;27102014      ;142723;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;        3348;   ;Filtro    ;tbk_param.txt                           ;27102014      ;142723;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;        3348;   ;Filtro    ;Terminado                               ;27102014      ;142723;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
444524390 ;        3348;   ;pago      ;inicio                                  ;27102014      ;142723;179.63.247.20  ;OK ;597026007976        ;Parseo realizado                                                        
444524390 ;        3348;   ;pago      ;https://certificacion.webpay.cl         ;27102014      ;142723;179.63.247.20  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
444524390 ;        3348;   ;pago      ;https://certificacion.webpay.cl         ;27102014      ;142723;179.63.247.20  ;OK ;597026007976        ;Mac generado                                                            
444524390 ;        3348;   ;pago      ;https://certificacion.webpay.cl         ;27102014      ;142723;179.63.247.20  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
444524390 ;        3348;   ;pago      ;https://certificacion.webpay.cl         ;27102014      ;142723;179.63.247.20  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
444524390 ;        3348;   ;pago      ;https://certificacion.webpay.cl         ;27102014      ;142723;179.63.247.20  ;OK ;597026007976        ;Datos listos para ser enviados                                          
444524390 ;        3348;   ;pago      ;https://certificacion.webpay.cl         ;27102014      ;142723;179.63.247.20  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
444524390 ;        3348;   ;pago      ;https://certificacion.webpay.cl         ;27102014      ;142733;179.63.247.20  ;OK ;597026007976        ;Datos validados                                                         
444524390 ;        3348;   ;pago      ;https://certificacion.webpay.cl         ;27102014      ;142733;179.63.247.20  ;OK ;597026007976        ;Token=e615fe6e90387aa254984ba395e898dd72c73822bf2224d7a399d2f9974bb9c1  
444524390 ;        3348;   ;pago      ;https://certificacion.webpay.cl         ;27102014      ;142733;179.63.247.20  ;OK ;597026007976        ;Redireccion web                                                         
444524390 ;        3348;   ;pago      ;https://certificacion.webpay.cl         ;27102014      ;142733;179.63.247.20  ;OK ;597026007976        ;Todo OK                                                                 
