          ;       23276;   ;Filtro    ;Inicio                                  ;05022015      ;110305;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;       23276;   ;Filtro    ;tbk_param.txt                           ;05022015      ;110305;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;       23276;   ;Filtro    ;Terminado                               ;05022015      ;110305;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
316298597 ;       23276;   ;pago      ;inicio                                  ;05022015      ;110305;179.63.247.20  ;OK ;597031240956        ;Parseo realizado                                                        
316298597 ;       23276;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;110305;179.63.247.20  ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
316298597 ;       23276;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;110305;179.63.247.20  ;OK ;597031240956        ;Mac generado                                                            
316298597 ;       23276;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;110305;179.63.247.20  ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
316298597 ;       23276;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;110306;179.63.247.20  ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
316298597 ;       23276;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;110306;179.63.247.20  ;OK ;597031240956        ;Datos listos para ser enviados                                          
316298597 ;       23276;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;110306;179.63.247.20  ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
316298597 ;       23276;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;110308;179.63.247.20  ;OK ;597031240956        ;Datos validados                                                         
316298597 ;       23276;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;110308;179.63.247.20  ;OK ;597031240956        ;Token=e9203ebe7ca47aca854a053d1c123ff1c6afbff2fc9fb262f505dc6eb0c6786a  
316298597 ;       23276;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;110308;179.63.247.20  ;OK ;597031240956        ;Redireccion web                                                         
316298597 ;       23276;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;110308;179.63.247.20  ;OK ;597031240956        ;Todo OK                                                                 
          ;       24093;   ;resultado ;Desencriptando                          ;05022015      ;110451;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       24093;   ;resultado ;Validacion                              ;05022015      ;110451;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       24093;   ;resultado ;236                                     ;05022015      ;110451;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       24093;   ;resultado ;236                                     ;05022015      ;110451;200.10.14.177  ;OK ;                    ;http://www.clubdelacocina.cl/beta/TB/compra.php                         
316298597 ;       24093;   ;transacc  ;316298597                               ;05022015      ;110451;200.10.14.177  ;OK ;597031240956        ;conectandose al port :(80)                                              
316298597 ;       24093;   ;resultado ;logro abrir_conexion                    ;05022015      ;110451;200.10.14.177  ; 0 ;597031240956        ;Abrio socket para conex-com                                             
316298597 ;       24093;   ;transacc  ;316298597                               ;05022015      ;110451;200.10.14.177  ;OK ;597031240956        ;POST a url http://www.clubdelacocina.cl/beta/TB/compra.php              
316298597 ;       24093;   ;transacc  ;316298597                               ;05022015      ;110451;200.10.14.177  ;OK ;597031240956        ;mensaje enviado                                                         
          ;       24094;   ;check_mac ;                                        ;05022015      ;110451;EMPTY          ;OK ;                    ;Todo OK                                                                 
          ;       24093;   ;resultado ;236                                     ;05022015      ;110451;200.10.14.177  ;OK ;                    ;tienda NO acepto transaccion                                            
          ;       24093;   ;resultado ;236                                     ;05022015      ;110451;200.10.14.177  ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
316298597 ;       24093;   ;resultado ;datoscom                                ;05022015      ;110451;200.10.14.177  ;Ok ;597031240956        ;Error al obtener ack (46)                                               
          ;       24093;   ;resultado ;236                                     ;05022015      ;110451;200.10.14.177  ;ERR;                    ;46                                                                      
          ;       31903;   ;Filtro    ;Inicio                                  ;05022015      ;111911;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;       31903;   ;Filtro    ;tbk_param.txt                           ;05022015      ;111911;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;       31903;   ;Filtro    ;Terminado                               ;05022015      ;111911;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
316395107 ;       31903;   ;pago      ;inicio                                  ;05022015      ;111911;179.63.247.20  ;OK ;597031240956        ;Parseo realizado                                                        
316395107 ;       31903;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;111911;179.63.247.20  ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
316395107 ;       31903;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;111911;179.63.247.20  ;OK ;597031240956        ;Mac generado                                                            
316395107 ;       31903;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;111911;179.63.247.20  ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
316395107 ;       31903;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;111911;179.63.247.20  ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
316395107 ;       31903;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;111911;179.63.247.20  ;OK ;597031240956        ;Datos listos para ser enviados                                          
316395107 ;       31903;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;111911;179.63.247.20  ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
316395107 ;       31903;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;111913;179.63.247.20  ;OK ;597031240956        ;Datos validados                                                         
316395107 ;       31903;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;111913;179.63.247.20  ;OK ;597031240956        ;Token=e5ee7a791381619127de8442c6777cfdaf97d664d4e53c1fe7ec7f2771e12aef  
316395107 ;       31903;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;111913;179.63.247.20  ;OK ;597031240956        ;Redireccion web                                                         
316395107 ;       31903;   ;pago      ;https://webpay.transbank.cl             ;05022015      ;111913;179.63.247.20  ;OK ;597031240956        ;Todo OK                                                                 
          ;       32551;   ;resultado ;Desencriptando                          ;05022015      ;112023;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       32551;   ;resultado ;Validacion                              ;05022015      ;112023;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       32551;   ;resultado ;237                                     ;05022015      ;112023;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       32551;   ;resultado ;237                                     ;05022015      ;112023;200.10.14.177  ;OK ;                    ;http://www.clubdelacocina.cl/beta/TB/compra.php                         
316395107 ;       32551;   ;transacc  ;316395107                               ;05022015      ;112023;200.10.14.177  ;OK ;597031240956        ;conectandose al port :(80)                                              
316395107 ;       32551;   ;resultado ;logro abrir_conexion                    ;05022015      ;112023;200.10.14.177  ; 0 ;597031240956        ;Abrio socket para conex-com                                             
316395107 ;       32551;   ;transacc  ;316395107                               ;05022015      ;112023;200.10.14.177  ;OK ;597031240956        ;POST a url http://www.clubdelacocina.cl/beta/TB/compra.php              
316395107 ;       32551;   ;transacc  ;316395107                               ;05022015      ;112023;200.10.14.177  ;OK ;597031240956        ;mensaje enviado                                                         
          ;       32553;   ;check_mac ;                                        ;05022015      ;112023;EMPTY          ;OK ;                    ;Todo OK                                                                 
          ;       32551;   ;resultado ;237                                     ;05022015      ;112023;200.10.14.177  ;OK ;                    ;tienda NO acepto transaccion                                            
          ;       32551;   ;resultado ;237                                     ;05022015      ;112023;200.10.14.177  ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
316395107 ;       32551;   ;resultado ;datoscom                                ;05022015      ;112023;200.10.14.177  ;Ok ;597031240956        ;Error al obtener ack (46)                                               
          ;       32551;   ;resultado ;237                                     ;05022015      ;112023;200.10.14.177  ;ERR;                    ;46                                                                      
          ;        1103;   ;Filtro    ;Inicio                                  ;05022015      ;112200;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;        1103;   ;Filtro    ;tbk_param.txt                           ;05022015      ;112200;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
