          ;        1846;   ;Filtro    ;Inicio                                  ;12042015      ;092905;181.160.206.18 ;OK ;                    ;Inicio de filtrado                                                      
          ;        1846;   ;Filtro    ;tbk_param.txt                           ;12042015      ;092905;181.160.206.18 ;OK ;                    ;Archivo parseado                                                        
          ;        1846;   ;Filtro    ;Terminado                               ;12042015      ;092905;181.160.206.18 ;OK ;                    ;Datos Filtrados con exito                                               
885614506 ;        1846;   ;pago      ;inicio                                  ;12042015      ;092905;181.160.206.18 ;OK ;597031240956        ;Parseo realizado                                                        
885614506 ;        1846;   ;pago      ;https://webpay.transbank.cl             ;12042015      ;092905;181.160.206.18 ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
885614506 ;        1846;   ;pago      ;https://webpay.transbank.cl             ;12042015      ;092905;181.160.206.18 ;OK ;597031240956        ;Mac generado                                                            
885614506 ;        1846;   ;pago      ;https://webpay.transbank.cl             ;12042015      ;092905;181.160.206.18 ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
885614506 ;        1846;   ;pago      ;https://webpay.transbank.cl             ;12042015      ;092905;181.160.206.18 ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
885614506 ;        1846;   ;pago      ;https://webpay.transbank.cl             ;12042015      ;092905;181.160.206.18 ;OK ;597031240956        ;Datos listos para ser enviados                                          
885614506 ;        1846;   ;pago      ;https://webpay.transbank.cl             ;12042015      ;092905;181.160.206.18 ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
885614506 ;        1846;   ;pago      ;https://webpay.transbank.cl             ;12042015      ;092908;181.160.206.18 ;OK ;597031240956        ;Datos validados                                                         
885614506 ;        1846;   ;pago      ;https://webpay.transbank.cl             ;12042015      ;092908;181.160.206.18 ;OK ;597031240956        ;Token=e22a976c3386a9b634a53cec61164e2362e83f5c6128fa241e4d58db2867fb7d  
885614506 ;        1846;   ;pago      ;https://webpay.transbank.cl             ;12042015      ;092908;181.160.206.18 ;OK ;597031240956        ;Redireccion web                                                         
885614506 ;        1846;   ;pago      ;https://webpay.transbank.cl             ;12042015      ;092908;181.160.206.18 ;OK ;597031240956        ;Todo OK                                                                 
          ;        3030;   ;resultado ;Desencriptando                          ;12042015      ;093119;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        3030;   ;resultado ;Validacion                              ;12042015      ;093119;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        3030;   ;resultado ;247                                     ;12042015      ;093119;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;        3030;   ;resultado ;247                                     ;12042015      ;093119;200.10.14.34   ;OK ;                    ;http://www.clubdelacocina.cl/TB/compra.php                              
885614506 ;        3030;   ;transacc  ;885614506                               ;12042015      ;093119;200.10.14.34   ;OK ;597031240956        ;conectandose al port :(80)                                              
885614506 ;        3030;   ;resultado ;logro abrir_conexion                    ;12042015      ;093119;200.10.14.34   ; 0 ;597031240956        ;Abrio socket para conex-com                                             
885614506 ;        3030;   ;transacc  ;885614506                               ;12042015      ;093119;200.10.14.34   ;OK ;597031240956        ;POST a url http://www.clubdelacocina.cl/TB/compra.php                   
885614506 ;        3030;   ;transacc  ;885614506                               ;12042015      ;093119;200.10.14.34   ;OK ;597031240956        ;mensaje enviado                                                         
          ;        3034;   ;check_mac ;                                        ;12042015      ;093119;EMPTY          ;OK ;                    ;Todo OK                                                                 
885614506 ;        3030;   ;transacc  ;885614506                               ;12042015      ;093119;200.10.14.34   ;OK ;597031240956        ;Llego ACK del Comercio                                                  
885614506 ;        3030;   ;resultado ;247                                     ;12042015      ;093119;200.10.14.34   ;OK ;597031240956        ;tienda acepto transaccion                                               
885614506 ;        3030;   ;resultado ;247                                     ;12042015      ;093119;200.10.14.34   ;OK ;597031240956        ;respuesta enviada a TBK (ACK)                                           
885614506 ;        3030;   ;resultado ;247                                     ;12042015      ;093119;200.10.14.34   ;OK ;597031240956        ;Todo OK                                                                 
