          ;        8152;   ;Filtro    ;Inicio                                  ;03112014      ;071942;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;        8152;   ;Filtro    ;tbk_param.txt                           ;03112014      ;071942;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;        8152;   ;Filtro    ;Terminado                               ;03112014      ;071942;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
502798255 ;        8152;   ;pago      ;inicio                                  ;03112014      ;071942;179.63.247.20  ;OK ;597026007976        ;Parseo realizado                                                        
502798255 ;        8152;   ;pago      ;https://certificacion.webpay.cl         ;03112014      ;071942;179.63.247.20  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
502798255 ;        8152;   ;pago      ;https://certificacion.webpay.cl         ;03112014      ;071942;179.63.247.20  ;OK ;597026007976        ;Mac generado                                                            
502798255 ;        8152;   ;pago      ;https://certificacion.webpay.cl         ;03112014      ;071942;179.63.247.20  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
502798255 ;        8152;   ;pago      ;https://certificacion.webpay.cl         ;03112014      ;071942;179.63.247.20  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
502798255 ;        8152;   ;pago      ;https://certificacion.webpay.cl         ;03112014      ;071942;179.63.247.20  ;OK ;597026007976        ;Datos listos para ser enviados                                          
502798255 ;        8152;   ;pago      ;https://certificacion.webpay.cl         ;03112014      ;071942;179.63.247.20  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
502798255 ;        8152;   ;pago      ;https://certificacion.webpay.cl         ;03112014      ;071954;179.63.247.20  ;OK ;597026007976        ;Datos validados                                                         
502798255 ;        8152;   ;pago      ;https://certificacion.webpay.cl         ;03112014      ;071954;179.63.247.20  ;OK ;597026007976        ;Token=e39354a458105ee9c7e3c5fcf9a07c24158f2e78da476819dfee2343d8150c0a  
502798255 ;        8152;   ;pago      ;https://certificacion.webpay.cl         ;03112014      ;071954;179.63.247.20  ;OK ;597026007976        ;Redireccion web                                                         
502798255 ;        8152;   ;pago      ;https://certificacion.webpay.cl         ;03112014      ;071954;179.63.247.20  ;OK ;597026007976        ;Todo OK                                                                 
          ;        8830;   ;resultado ;Desencriptando                          ;03112014      ;072036;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        8830;   ;resultado ;Validacion                              ;03112014      ;072036;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        8830;   ;resultado ;180                                     ;03112014      ;072036;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        8830;   ;resultado ;180                                     ;03112014      ;072036;200.10.12.55   ;OK ;                    ;http://desarrollo.radar.cl/cocina/TB/compra.php                         
502798255 ;        8830;   ;transacc  ;502798255                               ;03112014      ;072036;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
502798255 ;        8830;   ;resultado ;logro abrir_conexion                    ;03112014      ;072036;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
502798255 ;        8830;   ;transacc  ;502798255                               ;03112014      ;072036;200.10.12.55   ;OK ;597026007976        ;POST a url http://desarrollo.radar.cl/cocina/TB/compra.php              
502798255 ;        8830;   ;transacc  ;502798255                               ;03112014      ;072036;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        8837;   ;check_mac ;                                        ;03112014      ;072036;EMPTY          ;OK ;                    ;Todo OK                                                                 
502798255 ;        8830;   ;transacc  ;502798255                               ;03112014      ;072036;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
502798255 ;        8830;   ;resultado ;180                                     ;03112014      ;072036;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
502798255 ;        8830;   ;resultado ;180                                     ;03112014      ;072036;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
502798255 ;        8830;   ;resultado ;180                                     ;03112014      ;072036;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;        9809;   ;Filtro    ;Inicio                                  ;03112014      ;072150;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;        9809;   ;Filtro    ;tbk_param.txt                           ;03112014      ;072150;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;        9809;   ;Filtro    ;Terminado                               ;03112014      ;072150;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
