          ;        9741;   ;Filtro    ;Inicio                                  ;27052015      ;101822;200.83.154.143 ;OK ;                    ;Inicio de filtrado                                                      
          ;        9741;   ;Filtro    ;tbk_param.txt                           ;27052015      ;101822;200.83.154.143 ;OK ;                    ;Archivo parseado                                                        
          ;        9741;   ;Filtro    ;Terminado                               ;27052015      ;101822;200.83.154.143 ;OK ;                    ;Datos Filtrados con exito                                               
274710254 ;        9741;   ;pago      ;inicio                                  ;27052015      ;101822;200.83.154.143 ;OK ;597031240956        ;Parseo realizado                                                        
274710254 ;        9741;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101822;200.83.154.143 ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
274710254 ;        9741;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101822;200.83.154.143 ;OK ;597031240956        ;Mac generado                                                            
274710254 ;        9741;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101822;200.83.154.143 ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
274710254 ;        9741;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101822;200.83.154.143 ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
274710254 ;        9741;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101822;200.83.154.143 ;OK ;597031240956        ;Datos listos para ser enviados                                          
274710254 ;        9741;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101822;200.83.154.143 ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
274710254 ;        9741;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101826;200.83.154.143 ;ERR;597031240956        ;No se pudo decifrar el contenido, posible error de llaves               
274710254 ;        9741;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101826;200.83.154.143 ;ERR;597031240956        ;283                                                                     
          ;       10569;   ;Filtro    ;Inicio                                  ;27052015      ;101856;200.83.154.143 ;OK ;                    ;Inicio de filtrado                                                      
          ;       10569;   ;Filtro    ;tbk_param.txt                           ;27052015      ;101856;200.83.154.143 ;OK ;                    ;Archivo parseado                                                        
          ;       10569;   ;Filtro    ;Terminado                               ;27052015      ;101856;200.83.154.143 ;OK ;                    ;Datos Filtrados con exito                                               
274713699 ;       10569;   ;pago      ;inicio                                  ;27052015      ;101856;200.83.154.143 ;OK ;597031240956        ;Parseo realizado                                                        
274713699 ;       10569;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101856;200.83.154.143 ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
274713699 ;       10569;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101856;200.83.154.143 ;OK ;597031240956        ;Mac generado                                                            
274713699 ;       10569;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101856;200.83.154.143 ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
274713699 ;       10569;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101857;200.83.154.143 ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
274713699 ;       10569;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101857;200.83.154.143 ;OK ;597031240956        ;Datos listos para ser enviados                                          
274713699 ;       10569;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101857;200.83.154.143 ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
274713699 ;       10569;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101858;200.83.154.143 ;ERR;597031240956        ;No se pudo decifrar el contenido, posible error de llaves               
274713699 ;       10569;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;101858;200.83.154.143 ;ERR;597031240956        ;283                                                                     
          ;       15733;   ;Filtro    ;Inicio                                  ;27052015      ;103004;200.83.154.143 ;OK ;                    ;Inicio de filtrado                                                      
          ;       15733;   ;Filtro    ;tbk_param.txt                           ;27052015      ;103004;200.83.154.143 ;OK ;                    ;Archivo parseado                                                        
          ;       15733;   ;Filtro    ;Terminado                               ;27052015      ;103004;200.83.154.143 ;OK ;                    ;Datos Filtrados con exito                                               
274780492 ;       15733;   ;pago      ;inicio                                  ;27052015      ;103004;200.83.154.143 ;OK ;597031240956        ;Parseo realizado                                                        
274780492 ;       15733;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;103004;200.83.154.143 ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
274780492 ;       15733;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;103004;200.83.154.143 ;OK ;597031240956        ;Mac generado                                                            
274780492 ;       15733;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;103004;200.83.154.143 ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
274780492 ;       15733;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;103004;200.83.154.143 ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
274780492 ;       15733;   ;pago      ;https://webpay.transbank.cl             ;27052015      ;103004;200.83.154.143 ;OK ;597031240956        ;Datos listos para ser enviados                                          
