          ;        2653;   ;Filtro    ;Inicio                                  ;30102014      ;054224;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;        2653;   ;Filtro    ;tbk_param.txt                           ;30102014      ;054224;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;        2653;   ;Filtro    ;Terminado                               ;30102014      ;054224;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
467294407 ;        2653;   ;pago      ;inicio                                  ;30102014      ;054224;179.63.247.20  ;OK ;597026007976        ;Parseo realizado                                                        
467294407 ;        2653;   ;pago      ;https://certificacion.webpay.cl         ;30102014      ;054224;179.63.247.20  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
467294407 ;        2653;   ;pago      ;https://certificacion.webpay.cl         ;30102014      ;054224;179.63.247.20  ;OK ;597026007976        ;Mac generado                                                            
467294407 ;        2653;   ;pago      ;https://certificacion.webpay.cl         ;30102014      ;054224;179.63.247.20  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
467294407 ;        2653;   ;pago      ;https://certificacion.webpay.cl         ;30102014      ;054224;179.63.247.20  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
467294407 ;        2653;   ;pago      ;https://certificacion.webpay.cl         ;30102014      ;054224;179.63.247.20  ;OK ;597026007976        ;Datos listos para ser enviados                                          
467294407 ;        2653;   ;pago      ;https://certificacion.webpay.cl         ;30102014      ;054224;179.63.247.20  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
467294407 ;        2653;   ;pago      ;https://certificacion.webpay.cl         ;30102014      ;054233;179.63.247.20  ;OK ;597026007976        ;Datos validados                                                         
467294407 ;        2653;   ;pago      ;https://certificacion.webpay.cl         ;30102014      ;054233;179.63.247.20  ;OK ;597026007976        ;Token=ebca0e34802ae71bd7c00ba65e02f36e92623a3b4331cc8e228aacf49f4481ee  
467294407 ;        2653;   ;pago      ;https://certificacion.webpay.cl         ;30102014      ;054233;179.63.247.20  ;OK ;597026007976        ;Redireccion web                                                         
467294407 ;        2653;   ;pago      ;https://certificacion.webpay.cl         ;30102014      ;054233;179.63.247.20  ;OK ;597026007976        ;Todo OK                                                                 
          ;        2920;   ;resultado ;Desencriptando                          ;30102014      ;054258;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        2920;   ;resultado ;Validacion                              ;30102014      ;054258;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        2920;   ;resultado ;177                                     ;30102014      ;054258;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        2920;   ;resultado ;177                                     ;30102014      ;054258;200.10.12.55   ;OK ;                    ;http://desarrollo.radar.cl/cocina/TB/compra.php                         
467294407 ;        2920;   ;transacc  ;467294407                               ;30102014      ;054258;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
467294407 ;        2920;   ;resultado ;logro abrir_conexion                    ;30102014      ;054258;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
467294407 ;        2920;   ;transacc  ;467294407                               ;30102014      ;054258;200.10.12.55   ;OK ;597026007976        ;POST a url http://desarrollo.radar.cl/cocina/TB/compra.php              
467294407 ;        2920;   ;transacc  ;467294407                               ;30102014      ;054258;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        2930;   ;check_mac ;                                        ;30102014      ;054258;EMPTY          ;OK ;                    ;Todo OK                                                                 
467294407 ;        2920;   ;transacc  ;467294407                               ;30102014      ;054258;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
