          ;        3839;   ;Filtro    ;Inicio                                  ;04082015      ;084230;164.77.158.45  ;OK ;                    ;Inicio de filtrado                                                      
          ;        3839;   ;Filtro    ;tbk_param.txt                           ;04082015      ;084230;164.77.158.45  ;OK ;                    ;Archivo parseado                                                        
          ;        3839;   ;Filtro    ;Terminado                               ;04082015      ;084230;164.77.158.45  ;OK ;                    ;Datos Filtrados con exito                                               
870295084 ;        3839;   ;pago      ;inicio                                  ;04082015      ;084230;164.77.158.45  ;OK ;597031240956        ;Parseo realizado                                                        
870295084 ;        3839;   ;pago      ;https://webpay.transbank.cl             ;04082015      ;084230;164.77.158.45  ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
870295084 ;        3839;   ;pago      ;https://webpay.transbank.cl             ;04082015      ;084230;164.77.158.45  ;OK ;597031240956        ;Mac generado                                                            
870295084 ;        3839;   ;pago      ;https://webpay.transbank.cl             ;04082015      ;084230;164.77.158.45  ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
870295084 ;        3839;   ;pago      ;https://webpay.transbank.cl             ;04082015      ;084230;164.77.158.45  ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
870295084 ;        3839;   ;pago      ;https://webpay.transbank.cl             ;04082015      ;084230;164.77.158.45  ;OK ;597031240956        ;Datos listos para ser enviados                                          
870295084 ;        3839;   ;pago      ;https://webpay.transbank.cl             ;04082015      ;084230;164.77.158.45  ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
870295084 ;        3839;   ;pago      ;https://webpay.transbank.cl             ;04082015      ;084233;164.77.158.45  ;OK ;597031240956        ;Datos validados                                                         
870295084 ;        3839;   ;pago      ;https://webpay.transbank.cl             ;04082015      ;084233;164.77.158.45  ;OK ;597031240956        ;Token=efd078e9a9d34d8b097e6ffd55a3f41b0cf1d0c71820ed6ea3a437f24ae0ecca  
870295084 ;        3839;   ;pago      ;https://webpay.transbank.cl             ;04082015      ;084233;164.77.158.45  ;OK ;597031240956        ;Redireccion web                                                         
870295084 ;        3839;   ;pago      ;https://webpay.transbank.cl             ;04082015      ;084233;164.77.158.45  ;OK ;597031240956        ;Todo OK                                                                 
          ;        4998;   ;Filtro    ;Inicio                                  ;04082015      ;084447;164.77.158.45  ;OK ;                    ;Inicio de filtrado                                                      
