          ;       17274;   ;Filtro    ;Inicio                                  ;05082015      ;062138;164.77.158.45  ;OK ;                    ;Inicio de filtrado                                                      
          ;       17274;   ;Filtro    ;tbk_param.txt                           ;05082015      ;062138;164.77.158.45  ;OK ;                    ;Archivo parseado                                                        
          ;       17274;   ;Filtro    ;Terminado                               ;05082015      ;062138;164.77.158.45  ;OK ;                    ;Datos Filtrados con exito                                               
878089874 ;       17274;   ;pago      ;inicio                                  ;05082015      ;062138;164.77.158.45  ;OK ;597031240956        ;Parseo realizado                                                        
878089874 ;       17274;   ;pago      ;https://webpay.transbank.cl             ;05082015      ;062138;164.77.158.45  ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
878089874 ;       17274;   ;pago      ;https://webpay.transbank.cl             ;05082015      ;062138;164.77.158.45  ;OK ;597031240956        ;Mac generado                                                            
878089874 ;       17274;   ;pago      ;https://webpay.transbank.cl             ;05082015      ;062138;164.77.158.45  ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
878089874 ;       17274;   ;pago      ;https://webpay.transbank.cl             ;05082015      ;062138;164.77.158.45  ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
878089874 ;       17274;   ;pago      ;https://webpay.transbank.cl             ;05082015      ;062138;164.77.158.45  ;OK ;597031240956        ;Datos listos para ser enviados                                          
878089874 ;       17274;   ;pago      ;https://webpay.transbank.cl             ;05082015      ;062138;164.77.158.45  ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
878089874 ;       17274;   ;pago      ;https://webpay.transbank.cl             ;05082015      ;062141;164.77.158.45  ;OK ;597031240956        ;Datos validados                                                         
878089874 ;       17274;   ;pago      ;https://webpay.transbank.cl             ;05082015      ;062141;164.77.158.45  ;OK ;597031240956        ;Token=e5e69e318261a2e3ea1c80d5a4cd37f0f08dd31e7261ce9714c5ad107bff53ac  
878089874 ;       17274;   ;pago      ;https://webpay.transbank.cl             ;05082015      ;062141;164.77.158.45  ;OK ;597031240956        ;Redireccion web                                                         
878089874 ;       17274;   ;pago      ;https://webpay.transbank.cl             ;05082015      ;062141;164.77.158.45  ;OK ;597031240956        ;Todo OK                                                                 
          ;       17982;   ;resultado ;Desencriptando                          ;05082015      ;062301;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       17982;   ;resultado ;Validacion                              ;05082015      ;062301;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       17982;   ;resultado ;259                                     ;05082015      ;062301;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;       17982;   ;resultado ;259                                     ;05082015      ;062301;200.10.14.34   ;OK ;                    ;http://www.clubdelacocina.cl/TB/compra.php                              
878089874 ;       17982;   ;transacc  ;878089874                               ;05082015      ;062301;200.10.14.34   ;OK ;597031240956        ;conectandose al port :(80)                                              
878089874 ;       17982;   ;resultado ;logro abrir_conexion                    ;05082015      ;062301;200.10.14.34   ; 0 ;597031240956        ;Abrio socket para conex-com                                             
878089874 ;       17982;   ;transacc  ;878089874                               ;05082015      ;062301;200.10.14.34   ;OK ;597031240956        ;POST a url http://www.clubdelacocina.cl/TB/compra.php                   
878089874 ;       17982;   ;transacc  ;878089874                               ;05082015      ;062301;200.10.14.34   ;OK ;597031240956        ;mensaje enviado                                                         
          ;       17983;   ;check_mac ;                                        ;05082015      ;062301;EMPTY          ;OK ;                    ;Todo OK                                                                 
878089874 ;       17982;   ;transacc  ;878089874                               ;05082015      ;062301;200.10.14.34   ;OK ;597031240956        ;Llego ACK del Comercio                                                  
878089874 ;       17982;   ;resultado ;259                                     ;05082015      ;062301;200.10.14.34   ;OK ;597031240956        ;tienda acepto transaccion                                               
878089874 ;       17982;   ;resultado ;259                                     ;05082015      ;062301;200.10.14.34   ;OK ;597031240956        ;respuesta enviada a TBK (ACK)                                           
878089874 ;       17982;   ;resultado ;259                                     ;05082015      ;062301;200.10.14.34   ;OK ;597031240956        ;Todo OK                                                                 
