          ;        3536;   ;Filtro    ;Inicio                                  ;24042015      ;075442;201.220.244.15 ;OK ;                    ;Inicio de filtrado                                                      
          ;        3536;   ;Filtro    ;tbk_param.txt                           ;24042015      ;075442;201.220.244.15 ;OK ;                    ;Archivo parseado                                                        
          ;        3536;   ;Filtro    ;Terminado                               ;24042015      ;075442;201.220.244.15 ;OK ;                    ;Datos Filtrados con exito                                               
988728235 ;        3536;   ;pago      ;inicio                                  ;24042015      ;075442;201.220.244.15 ;OK ;597031240956        ;Parseo realizado                                                        
988728235 ;        3536;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;075442;201.220.244.15 ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
988728235 ;        3536;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;075442;201.220.244.15 ;OK ;597031240956        ;Mac generado                                                            
988728235 ;        3536;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;075442;201.220.244.15 ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
988728235 ;        3536;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;075442;201.220.244.15 ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
988728235 ;        3536;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;075442;201.220.244.15 ;OK ;597031240956        ;Datos listos para ser enviados                                          
988728235 ;        3536;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;075442;201.220.244.15 ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
988728235 ;        3536;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;075445;201.220.244.15 ;OK ;597031240956        ;Datos validados                                                         
988728235 ;        3536;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;075445;201.220.244.15 ;OK ;597031240956        ;Token=e795eddd222b2bd9f5e2ec62db616154f1ab14505e7d26d3b616297ab0c54bf2  
988728235 ;        3536;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;075445;201.220.244.15 ;OK ;597031240956        ;Redireccion web                                                         
988728235 ;        3536;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;075445;201.220.244.15 ;OK ;597031240956        ;Todo OK                                                                 
          ;        7939;   ;resultado ;Desencriptando                          ;24042015      ;080058;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        7939;   ;resultado ;Validacion                              ;24042015      ;080058;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        7939;   ;resultado ;248                                     ;24042015      ;080058;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;        7939;   ;resultado ;248                                     ;24042015      ;080058;200.10.14.177  ;OK ;                    ;http://www.clubdelacocina.cl/TB/compra.php                              
988728235 ;        7939;   ;transacc  ;988728235                               ;24042015      ;080058;200.10.14.177  ;OK ;597031240956        ;conectandose al port :(80)                                              
988728235 ;        7939;   ;resultado ;logro abrir_conexion                    ;24042015      ;080058;200.10.14.177  ; 0 ;597031240956        ;Abrio socket para conex-com                                             
988728235 ;        7939;   ;transacc  ;988728235                               ;24042015      ;080058;200.10.14.177  ;OK ;597031240956        ;POST a url http://www.clubdelacocina.cl/TB/compra.php                   
988728235 ;        7939;   ;transacc  ;988728235                               ;24042015      ;080058;200.10.14.177  ;OK ;597031240956        ;mensaje enviado                                                         
988728235 ;        7939;   ;transacc  ;988728235                               ;24042015      ;080058;200.10.14.177  ;OK ;597031240956        ;Llego ACK del Comercio                                                  
988728235 ;        7939;   ;resultado ;248                                     ;24042015      ;080058;200.10.14.177  ;OK ;597031240956        ;tienda acepto transaccion                                               
988728235 ;        7939;   ;resultado ;248                                     ;24042015      ;080058;200.10.14.177  ;OK ;597031240956        ;respuesta enviada a TBK (ACK)                                           
988728235 ;        7939;   ;resultado ;248                                     ;24042015      ;080058;200.10.14.177  ;OK ;597031240956        ;Todo OK                                                                 
          ;       11184;   ;Filtro    ;Inicio                                  ;24042015      ;080452;201.220.244.15 ;OK ;                    ;Inicio de filtrado                                                      
          ;       11184;   ;Filtro    ;tbk_param.txt                           ;24042015      ;080452;201.220.244.15 ;OK ;                    ;Archivo parseado                                                        
          ;       11184;   ;Filtro    ;Terminado                               ;24042015      ;080452;201.220.244.15 ;OK ;                    ;Datos Filtrados con exito                                               
988789244 ;       11184;   ;pago      ;inicio                                  ;24042015      ;080452;201.220.244.15 ;OK ;597031240956        ;Parseo realizado                                                        
988789244 ;       11184;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;080452;201.220.244.15 ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
988789244 ;       11184;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;080452;201.220.244.15 ;OK ;597031240956        ;Mac generado                                                            
988789244 ;       11184;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;080452;201.220.244.15 ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
988789244 ;       11184;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;080452;201.220.244.15 ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
988789244 ;       11184;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;080452;201.220.244.15 ;OK ;597031240956        ;Datos listos para ser enviados                                          
988789244 ;       11184;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;080452;201.220.244.15 ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
988789244 ;       11184;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;080454;201.220.244.15 ;OK ;597031240956        ;Datos validados                                                         
988789244 ;       11184;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;080454;201.220.244.15 ;OK ;597031240956        ;Token=e5bc5870562745b69962330640a1f086204af8a7aa8718621159d5ec5df8050e  
988789244 ;       11184;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;080454;201.220.244.15 ;OK ;597031240956        ;Redireccion web                                                         
988789244 ;       11184;   ;pago      ;https://webpay.transbank.cl             ;24042015      ;080454;201.220.244.15 ;OK ;597031240956        ;Todo OK                                                                 
          ;       15113;   ;resultado ;Desencriptando                          ;24042015      ;081107;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       15113;   ;resultado ;Validacion                              ;24042015      ;081107;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       15113;   ;resultado ;249                                     ;24042015      ;081107;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
