          ;       10869;   ;Filtro    ;Inicio                                  ;09102014      ;071134;200.75.17.186  ;OK ;                    ;Inicio de filtrado                                                      
          ;       10869;   ;Filtro    ;tbk_param.txt                           ;09102014      ;071134;200.75.17.186  ;OK ;                    ;Archivo parseado                                                        
          ;       10869;   ;Filtro    ;Terminado                               ;09102014      ;071134;200.75.17.186  ;OK ;                    ;Datos Filtrados con exito                                               
286389447 ;       10869;   ;pago      ;inicio                                  ;09102014      ;071134;200.75.17.186  ;OK ;597026007976        ;Parseo realizado                                                        
286389447 ;       10869;   ;pago      ;https://certificacion.webpay.cl         ;09102014      ;071134;200.75.17.186  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
286389447 ;       10869;   ;pago      ;https://certificacion.webpay.cl         ;09102014      ;071134;200.75.17.186  ;OK ;597026007976        ;Mac generado                                                            
286389447 ;       10869;   ;pago      ;https://certificacion.webpay.cl         ;09102014      ;071134;200.75.17.186  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
286389447 ;       10869;   ;pago      ;https://certificacion.webpay.cl         ;09102014      ;071135;200.75.17.186  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
286389447 ;       10869;   ;pago      ;https://certificacion.webpay.cl         ;09102014      ;071135;200.75.17.186  ;OK ;597026007976        ;Datos listos para ser enviados                                          
286389447 ;       10869;   ;pago      ;https://certificacion.webpay.cl         ;09102014      ;071135;200.75.17.186  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
286389447 ;       10869;   ;pago      ;https://certificacion.webpay.cl         ;09102014      ;071152;200.75.17.186  ;OK ;597026007976        ;Datos validados                                                         
286389447 ;       10869;   ;pago      ;https://certificacion.webpay.cl         ;09102014      ;071152;200.75.17.186  ;OK ;597026007976        ;Token=eec5524099a6a5cf752715942ba96eaf76b0bf7a1de3334b021d4fae4697fcbe  
286389447 ;       10869;   ;pago      ;https://certificacion.webpay.cl         ;09102014      ;071152;200.75.17.186  ;OK ;597026007976        ;Redireccion web                                                         
286389447 ;       10869;   ;pago      ;https://certificacion.webpay.cl         ;09102014      ;071152;200.75.17.186  ;OK ;597026007976        ;Todo OK                                                                 
