          ;       26232;   ;Filtro    ;Inicio                                  ;19032015      ;113651;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;       26232;   ;Filtro    ;tbk_param.txt                           ;19032015      ;113651;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;       26232;   ;Filtro    ;Terminado                               ;19032015      ;113651;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
679021125 ;       26232;   ;pago      ;inicio                                  ;19032015      ;113651;179.63.247.20  ;OK ;597031240956        ;Parseo realizado                                                        
679021125 ;       26232;   ;pago      ;https://webpay.transbank.cl             ;19032015      ;113651;179.63.247.20  ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
679021125 ;       26232;   ;pago      ;https://webpay.transbank.cl             ;19032015      ;113651;179.63.247.20  ;OK ;597031240956        ;Mac generado                                                            
679021125 ;       26232;   ;pago      ;https://webpay.transbank.cl             ;19032015      ;113651;179.63.247.20  ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
679021125 ;       26232;   ;pago      ;https://webpay.transbank.cl             ;19032015      ;113651;179.63.247.20  ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
679021125 ;       26232;   ;pago      ;https://webpay.transbank.cl             ;19032015      ;113651;179.63.247.20  ;OK ;597031240956        ;Datos listos para ser enviados                                          
679021125 ;       26232;   ;pago      ;https://webpay.transbank.cl             ;19032015      ;113651;179.63.247.20  ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
679021125 ;       26232;   ;pago      ;https://webpay.transbank.cl             ;19032015      ;113655;179.63.247.20  ;OK ;597031240956        ;Datos validados                                                         
679021125 ;       26232;   ;pago      ;https://webpay.transbank.cl             ;19032015      ;113655;179.63.247.20  ;OK ;597031240956        ;Token=e5c97402dfa1b9c4b77e3841afe8d6079f5e9bffdced344a1ac2b89e2ae445ac  
679021125 ;       26232;   ;pago      ;https://webpay.transbank.cl             ;19032015      ;113655;179.63.247.20  ;OK ;597031240956        ;Redireccion web                                                         
679021125 ;       26232;   ;pago      ;https://webpay.transbank.cl             ;19032015      ;113655;179.63.247.20  ;OK ;597031240956        ;Todo OK                                                                 
