          ;       29150;   ;Filtro    ;Inicio                                  ;29102014      ;055610;200.75.17.186  ;OK ;                    ;Inicio de filtrado                                                      
          ;       29150;   ;Filtro    ;tbk_param.txt                           ;29102014      ;055610;200.75.17.186  ;OK ;                    ;Archivo parseado                                                        
          ;       29150;   ;Filtro    ;Terminado                               ;29102014      ;055610;200.75.17.186  ;OK ;                    ;Datos Filtrados con exito                                               
458737129 ;       29150;   ;pago      ;inicio                                  ;29102014      ;055611;200.75.17.186  ;OK ;597026007976        ;Parseo realizado                                                        
458737129 ;       29150;   ;pago      ;https://certificacion.webpay.cl         ;29102014      ;055611;200.75.17.186  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
458737129 ;       29150;   ;pago      ;https://certificacion.webpay.cl         ;29102014      ;055611;200.75.17.186  ;OK ;597026007976        ;Mac generado                                                            
458737129 ;       29150;   ;pago      ;https://certificacion.webpay.cl         ;29102014      ;055611;200.75.17.186  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
458737129 ;       29150;   ;pago      ;https://certificacion.webpay.cl         ;29102014      ;055611;200.75.17.186  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
458737129 ;       29150;   ;pago      ;https://certificacion.webpay.cl         ;29102014      ;055611;200.75.17.186  ;OK ;597026007976        ;Datos listos para ser enviados                                          
458737129 ;       29150;   ;pago      ;https://certificacion.webpay.cl         ;29102014      ;055611;200.75.17.186  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
458737129 ;       29150;   ;pago      ;https://certificacion.webpay.cl         ;29102014      ;055620;200.75.17.186  ;OK ;597026007976        ;Datos validados                                                         
458737129 ;       29150;   ;pago      ;https://certificacion.webpay.cl         ;29102014      ;055620;200.75.17.186  ;OK ;597026007976        ;Token=e1e3adf578fdaa0b455be0b61962bbde114aa5427f85079c8521b76ab8eb7f05  
458737129 ;       29150;   ;pago      ;https://certificacion.webpay.cl         ;29102014      ;055620;200.75.17.186  ;OK ;597026007976        ;Redireccion web                                                         
458737129 ;       29150;   ;pago      ;https://certificacion.webpay.cl         ;29102014      ;055620;200.75.17.186  ;OK ;597026007976        ;Todo OK                                                                 
          ;        2281;   ;resultado ;Desencriptando                          ;29102014      ;060411;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        2281;   ;resultado ;Validacion                              ;29102014      ;060411;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        2281;   ;resultado ;174                                     ;29102014      ;060411;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        2281;   ;resultado ;174                                     ;29102014      ;060411;200.10.12.55   ;OK ;                    ;http://desarrollo.radar.cl/cocina/TB/compra.php                         
458737129 ;        2281;   ;transacc  ;458737129                               ;29102014      ;060411;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
458737129 ;        2281;   ;resultado ;logro abrir_conexion                    ;29102014      ;060411;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
458737129 ;        2281;   ;transacc  ;458737129                               ;29102014      ;060411;200.10.12.55   ;OK ;597026007976        ;POST a url http://desarrollo.radar.cl/cocina/TB/compra.php              
458737129 ;        2281;   ;transacc  ;458737129                               ;29102014      ;060411;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
458737129 ;        2281;   ;transacc  ;458737129                               ;29102014      ;060411;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
458737129 ;        2281;   ;resultado ;174                                     ;29102014      ;060411;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
458737129 ;        2281;   ;resultado ;174                                     ;29102014      ;060411;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
458737129 ;        2281;   ;resultado ;174                                     ;29102014      ;060411;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       15055;   ;Filtro    ;Inicio                                  ;29102014      ;062338;200.75.17.186  ;OK ;                    ;Inicio de filtrado                                                      
