          ;       10019;   ;Filtro    ;Inicio                                  ;16092014      ;115946;186.107.192.23 ;OK ;                    ;Inicio de filtrado                                                      
          ;       10019;   ;Filtro    ;tbk_param.txt                           ;16092014      ;115946;186.107.192.23 ;OK ;                    ;Archivo parseado                                                        
          ;       10019;   ;Filtro    ;Terminado                               ;16092014      ;115946;186.107.192.23 ;OK ;                    ;Datos Filtrados con exito                                               
089398633 ;       10019;   ;pago      ;inicio                                  ;16092014      ;115946;186.107.192.23 ;OK ;597026007976        ;Parseo realizado                                                        
089398633 ;       10019;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;115946;186.107.192.23 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
089398633 ;       10019;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;115946;186.107.192.23 ;OK ;597026007976        ;Mac generado                                                            
089398633 ;       10019;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;115946;186.107.192.23 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
089398633 ;       10019;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;115946;186.107.192.23 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
089398633 ;       10019;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;115946;186.107.192.23 ;OK ;597026007976        ;Datos listos para ser enviados                                          
089398633 ;       10019;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;115946;186.107.192.23 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
089398633 ;       10019;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;115955;186.107.192.23 ;OK ;597026007976        ;Datos validados                                                         
089398633 ;       10019;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;115955;186.107.192.23 ;OK ;597026007976        ;Token=e0a9d9f962ddb7c90ef83ef510107bdd4f4302ae117158a0465dcf244764abb7  
089398633 ;       10019;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;115955;186.107.192.23 ;OK ;597026007976        ;Redireccion web                                                         
089398633 ;       10019;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;115955;186.107.192.23 ;OK ;597026007976        ;Todo OK                                                                 
          ;       10192;   ;resultado ;Desencriptando                          ;16092014      ;120026;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       10192;   ;resultado ;Validacion                              ;16092014      ;120026;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       10192;   ;resultado ;152                                     ;16092014      ;120026;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       10192;   ;resultado ;152                                     ;16092014      ;120026;200.10.12.55   ;OK ;                    ;http://desarrollo.radar.cl/cocina/TB/compra.php                         
89398633  ;       10192;   ;transacc  ;89398633                                ;16092014      ;120026;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
89398633  ;       10192;   ;resultado ;logro abrir_conexion                    ;16092014      ;120026;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
89398633  ;       10192;   ;transacc  ;89398633                                ;16092014      ;120026;200.10.12.55   ;OK ;597026007976        ;POST a url http://desarrollo.radar.cl/cocina/TB/compra.php              
89398633  ;       10192;   ;transacc  ;89398633                                ;16092014      ;120026;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       10193;   ;check_mac ;                                        ;16092014      ;120026;EMPTY          ;OK ;                    ;Todo OK                                                                 
89398633  ;       10192;   ;transacc  ;89398633                                ;16092014      ;120026;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
89398633  ;       10192;   ;resultado ;152                                     ;16092014      ;120026;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
89398633  ;       10192;   ;resultado ;152                                     ;16092014      ;120026;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
89398633  ;       10192;   ;resultado ;152                                     ;16092014      ;120026;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       10316;   ;Filtro    ;Inicio                                  ;16092014      ;120131;186.107.192.23 ;OK ;                    ;Inicio de filtrado                                                      
          ;       10316;   ;Filtro    ;tbk_param.txt                           ;16092014      ;120131;186.107.192.23 ;OK ;                    ;Archivo parseado                                                        
          ;       10316;   ;Filtro    ;Terminado                               ;16092014      ;120131;186.107.192.23 ;OK ;                    ;Datos Filtrados con exito                                               
089409137 ;       10316;   ;pago      ;inicio                                  ;16092014      ;120131;186.107.192.23 ;OK ;597026007976        ;Parseo realizado                                                        
089409137 ;       10316;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;120131;186.107.192.23 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
089409137 ;       10316;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;120131;186.107.192.23 ;OK ;597026007976        ;Mac generado                                                            
089409137 ;       10316;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;120131;186.107.192.23 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
089409137 ;       10316;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;120131;186.107.192.23 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
089409137 ;       10316;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;120131;186.107.192.23 ;OK ;597026007976        ;Datos listos para ser enviados                                          
089409137 ;       10316;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;120131;186.107.192.23 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
089409137 ;       10316;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;120140;186.107.192.23 ;OK ;597026007976        ;Datos validados                                                         
089409137 ;       10316;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;120140;186.107.192.23 ;OK ;597026007976        ;Token=e0b4f343513c804a48f090f76460a72d9d655610ff9e9a2f2407dafbe29d58e1  
089409137 ;       10316;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;120140;186.107.192.23 ;OK ;597026007976        ;Redireccion web                                                         
089409137 ;       10316;   ;pago      ;https://certificacion.webpay.cl         ;16092014      ;120140;186.107.192.23 ;OK ;597026007976        ;Todo OK                                                                 
          ;       10392;   ;resultado ;Desencriptando                          ;16092014      ;120205;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       10392;   ;resultado ;Validacion                              ;16092014      ;120205;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       10392;   ;resultado ;153                                     ;16092014      ;120205;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       10392;   ;resultado ;153                                     ;16092014      ;120205;200.10.12.55   ;OK ;                    ;http://desarrollo.radar.cl/cocina/TB/compra.php                         
89409137  ;       10392;   ;transacc  ;89409137                                ;16092014      ;120205;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
89409137  ;       10392;   ;resultado ;logro abrir_conexion                    ;16092014      ;120205;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
89409137  ;       10392;   ;transacc  ;89409137                                ;16092014      ;120205;200.10.12.55   ;OK ;597026007976        ;POST a url http://desarrollo.radar.cl/cocina/TB/compra.php              
89409137  ;       10392;   ;transacc  ;89409137                                ;16092014      ;120205;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       10392;   ;resultado ;153                                     ;16092014      ;120205;200.10.12.55   ;OK ;                    ;tienda NO acepto transaccion                                            
          ;       10392;   ;resultado ;153                                     ;16092014      ;120205;200.10.12.55   ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
89409137  ;       10392;   ;resultado ;datoscom                                ;16092014      ;120205;200.10.12.55   ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;       10392;   ;resultado ;153                                     ;16092014      ;120205;200.10.12.55   ;ERR;                    ;46                                                                      
          ;       10792;   ;Filtro    ;Inicio                                  ;16092014      ;120457;186.107.192.23 ;OK ;                    ;Inicio de filtrado                                                      
          ;       10792;   ;Filtro    ;tbk_param.txt                           ;16092014      ;120457;186.107.192.23 ;OK ;                    ;Archivo parseado                                                        
          ;       10792;   ;Filtro    ;Terminado                               ;16092014      ;120457;186.107.192.23 ;OK ;                    ;Datos Filtrados con exito                                               
089429743 ;       10792;   ;pago      ;inicio                                  ;16092014      ;120457;186.107.192.23 ;OK ;597026007976        ;Parseo realizado                                                        
