          ;       16247;   ;Filtro    ;Inicio                                  ;21112014      ;073120;200.54.88.50   ;OK ;                    ;Inicio de filtrado                                                      
          ;       16247;   ;Filtro    ;tbk_param.txt                           ;21112014      ;073120;200.54.88.50   ;OK ;                    ;Archivo parseado                                                        
          ;       16247;   ;Filtro    ;Terminado                               ;21112014      ;073120;200.54.88.50   ;OK ;                    ;Datos Filtrados con exito                                               
658388089 ;       16247;   ;pago      ;inicio                                  ;21112014      ;073120;200.54.88.50   ;OK ;597026007976        ;Parseo realizado                                                        
658388089 ;       16247;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073120;200.54.88.50   ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
658388089 ;       16247;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073120;200.54.88.50   ;OK ;597026007976        ;Mac generado                                                            
658388089 ;       16247;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073120;200.54.88.50   ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
658388089 ;       16247;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073120;200.54.88.50   ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
658388089 ;       16247;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073120;200.54.88.50   ;OK ;597026007976        ;Datos listos para ser enviados                                          
658388089 ;       16247;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073120;200.54.88.50   ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
658388089 ;       16247;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073130;200.54.88.50   ;OK ;597026007976        ;Datos validados                                                         
658388089 ;       16247;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073130;200.54.88.50   ;OK ;597026007976        ;Token=e30684bc83a5ffbe42dd3ff616b119876eab26ed3ec4f4bb5c80e9dc93f459a0  
658388089 ;       16247;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073130;200.54.88.50   ;OK ;597026007976        ;Redireccion web                                                         
658388089 ;       16247;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073130;200.54.88.50   ;OK ;597026007976        ;Todo OK                                                                 
          ;       16713;   ;resultado ;Desencriptando                          ;21112014      ;073214;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       16713;   ;resultado ;Validacion                              ;21112014      ;073214;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       16713;   ;resultado ;194                                     ;21112014      ;073214;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       16713;   ;resultado ;194                                     ;21112014      ;073214;200.10.12.55   ;OK ;                    ;http://desarrollo.radar.cl/cocina/TB/compra.php                         
658388089 ;       16713;   ;transacc  ;658388089                               ;21112014      ;073214;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
658388089 ;       16713;   ;resultado ;logro abrir_conexion                    ;21112014      ;073214;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
658388089 ;       16713;   ;transacc  ;658388089                               ;21112014      ;073214;200.10.12.55   ;OK ;597026007976        ;POST a url http://desarrollo.radar.cl/cocina/TB/compra.php              
658388089 ;       16713;   ;transacc  ;658388089                               ;21112014      ;073214;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       16737;   ;check_mac ;                                        ;21112014      ;073215;EMPTY          ;OK ;                    ;Todo OK                                                                 
658388089 ;       16713;   ;transacc  ;658388089                               ;21112014      ;073215;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
658388089 ;       16713;   ;resultado ;194                                     ;21112014      ;073215;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
658388089 ;       16713;   ;resultado ;194                                     ;21112014      ;073215;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
658388089 ;       16713;   ;resultado ;194                                     ;21112014      ;073215;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       19212;   ;Filtro    ;Inicio                                  ;21112014      ;073622;200.54.88.50   ;OK ;                    ;Inicio de filtrado                                                      
          ;       19212;   ;Filtro    ;tbk_param.txt                           ;21112014      ;073622;200.54.88.50   ;OK ;                    ;Archivo parseado                                                        
          ;       19212;   ;Filtro    ;Terminado                               ;21112014      ;073622;200.54.88.50   ;OK ;                    ;Datos Filtrados con exito                                               
658418226 ;       19212;   ;pago      ;inicio                                  ;21112014      ;073622;200.54.88.50   ;OK ;597026007976        ;Parseo realizado                                                        
658418226 ;       19212;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073622;200.54.88.50   ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
658418226 ;       19212;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073622;200.54.88.50   ;OK ;597026007976        ;Mac generado                                                            
658418226 ;       19212;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073622;200.54.88.50   ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
658418226 ;       19212;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073622;200.54.88.50   ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
658418226 ;       19212;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073622;200.54.88.50   ;OK ;597026007976        ;Datos listos para ser enviados                                          
658418226 ;       19212;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073622;200.54.88.50   ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
658418226 ;       19212;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073631;200.54.88.50   ;OK ;597026007976        ;Datos validados                                                         
658418226 ;       19212;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073631;200.54.88.50   ;OK ;597026007976        ;Token=e025485d282892b2db926b506567ff54d13f1b0d0827fd2c495f516a0288ff12  
658418226 ;       19212;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073631;200.54.88.50   ;OK ;597026007976        ;Redireccion web                                                         
658418226 ;       19212;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;073631;200.54.88.50   ;OK ;597026007976        ;Todo OK                                                                 
          ;       19853;   ;resultado ;Desencriptando                          ;21112014      ;073726;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       19853;   ;resultado ;Validacion                              ;21112014      ;073726;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       19853;   ;resultado ;194                                     ;21112014      ;073726;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       19853;   ;resultado ;194                                     ;21112014      ;073726;200.10.12.55   ;OK ;                    ;http://desarrollo.radar.cl/cocina/TB/compra.php                         
658418226 ;       19853;   ;transacc  ;658418226                               ;21112014      ;073726;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
658418226 ;       19853;   ;resultado ;logro abrir_conexion                    ;21112014      ;073726;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
658418226 ;       19853;   ;transacc  ;658418226                               ;21112014      ;073726;200.10.12.55   ;OK ;597026007976        ;POST a url http://desarrollo.radar.cl/cocina/TB/compra.php              
658418226 ;       19853;   ;transacc  ;658418226                               ;21112014      ;073726;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       19855;   ;check_mac ;                                        ;21112014      ;073726;EMPTY          ;OK ;                    ;Todo OK                                                                 
          ;       19853;   ;resultado ;194                                     ;21112014      ;073726;200.10.12.55   ;OK ;                    ;tienda NO acepto transaccion                                            
          ;       19853;   ;resultado ;194                                     ;21112014      ;073726;200.10.12.55   ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
658418226 ;       19853;   ;resultado ;datoscom                                ;21112014      ;073726;200.10.12.55   ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;       19853;   ;resultado ;194                                     ;21112014      ;073726;200.10.12.55   ;ERR;                    ;46                                                                      
          ;       21518;   ;Filtro    ;Inicio                                  ;21112014      ;074014;200.54.88.50   ;OK ;                    ;Inicio de filtrado                                                      
          ;       21518;   ;Filtro    ;tbk_param.txt                           ;21112014      ;074014;200.54.88.50   ;OK ;                    ;Archivo parseado                                                        
          ;       21518;   ;Filtro    ;Terminado                               ;21112014      ;074014;200.54.88.50   ;OK ;                    ;Datos Filtrados con exito                                               
658441493 ;       21518;   ;pago      ;inicio                                  ;21112014      ;074014;200.54.88.50   ;OK ;597026007976        ;Parseo realizado                                                        
658441493 ;       21518;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;074014;200.54.88.50   ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
658441493 ;       21518;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;074014;200.54.88.50   ;OK ;597026007976        ;Mac generado                                                            
658441493 ;       21518;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;074014;200.54.88.50   ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
658441493 ;       21518;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;074014;200.54.88.50   ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
658441493 ;       21518;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;074014;200.54.88.50   ;OK ;597026007976        ;Datos listos para ser enviados                                          
658441493 ;       21518;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;074014;200.54.88.50   ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
658441493 ;       21518;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;074023;200.54.88.50   ;OK ;597026007976        ;Datos validados                                                         
658441493 ;       21518;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;074023;200.54.88.50   ;OK ;597026007976        ;Token=e648b265a84857d01bb24a71be187c866021c8e9e88cc57d9cd7f59eedf2f51d  
658441493 ;       21518;   ;pago      ;https://certificacion.webpay.cl         ;21112014      ;074023;200.54.88.50   ;OK ;597026007976        ;Redireccion web                                                         
