          ;       29123;   ;Filtro    ;Inicio                                  ;15102014      ;060505;200.54.88.50   ;OK ;                    ;Inicio de filtrado                                                      
          ;       29123;   ;Filtro    ;tbk_param.txt                           ;15102014      ;060505;200.54.88.50   ;OK ;                    ;Archivo parseado                                                        
          ;       29123;   ;Filtro    ;Terminado                               ;15102014      ;060505;200.54.88.50   ;OK ;                    ;Datos Filtrados con exito                                               
337830510 ;       29123;   ;pago      ;inicio                                  ;15102014      ;060505;200.54.88.50   ;OK ;597026007976        ;Parseo realizado                                                        
337830510 ;       29123;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;060505;200.54.88.50   ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
337830510 ;       29123;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;060505;200.54.88.50   ;OK ;597026007976        ;Mac generado                                                            
337830510 ;       29123;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;060505;200.54.88.50   ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
337830510 ;       29123;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;060505;200.54.88.50   ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
337830510 ;       29123;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;060505;200.54.88.50   ;OK ;597026007976        ;Datos listos para ser enviados                                          
337830510 ;       29123;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;060505;200.54.88.50   ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
337830510 ;       29123;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;060514;200.54.88.50   ;OK ;597026007976        ;Datos validados                                                         
337830510 ;       29123;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;060514;200.54.88.50   ;OK ;597026007976        ;Token=e343eaa990a089ed41ef4fb657ca5c33c9055703e5ec06a0705a594e17ab6aa5  
337830510 ;       29123;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;060514;200.54.88.50   ;OK ;597026007976        ;Redireccion web                                                         
337830510 ;       29123;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;060514;200.54.88.50   ;OK ;597026007976        ;Todo OK                                                                 
          ;       22130;   ;Filtro    ;Inicio                                  ;15102014      ;074030;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;       22130;   ;Filtro    ;tbk_param.txt                           ;15102014      ;074030;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;       22130;   ;Filtro    ;Terminado                               ;15102014      ;074030;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
338403037 ;       22130;   ;pago      ;inicio                                  ;15102014      ;074030;179.63.247.20  ;OK ;597026007976        ;Parseo realizado                                                        
338403037 ;       22130;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;074030;179.63.247.20  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
338403037 ;       22130;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;074030;179.63.247.20  ;OK ;597026007976        ;Mac generado                                                            
338403037 ;       22130;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;074030;179.63.247.20  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
338403037 ;       22130;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;074030;179.63.247.20  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
338403037 ;       22130;   ;pago      ;https://certificacion.webpay.cl         ;15102014      ;074030;179.63.247.20  ;OK ;597026007976        ;Datos listos para ser enviados                                          
