          ;       20677;   ;Filtro    ;Inicio                                  ;23102014      ;083326;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;       20677;   ;Filtro    ;tbk_param.txt                           ;23102014      ;083326;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;       20677;   ;Filtro    ;Terminado                               ;23102014      ;083326;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
407840699 ;       20677;   ;pago      ;inicio                                  ;23102014      ;083326;179.63.247.20  ;OK ;597026007976        ;Parseo realizado                                                        
407840699 ;       20677;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;083326;179.63.247.20  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
407840699 ;       20677;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;083326;179.63.247.20  ;OK ;597026007976        ;Mac generado                                                            
407840699 ;       20677;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;083326;179.63.247.20  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
407840699 ;       20677;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;083327;179.63.247.20  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
407840699 ;       20677;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;083327;179.63.247.20  ;OK ;597026007976        ;Datos listos para ser enviados                                          
407840699 ;       20677;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;083327;179.63.247.20  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
407840699 ;       20677;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;083335;179.63.247.20  ;OK ;597026007976        ;Datos validados                                                         
407840699 ;       20677;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;083335;179.63.247.20  ;OK ;597026007976        ;Token=ebaea586061eb78eec9ed85ba49c65969ec2a65a2b75f40d774d92a9bbebef0a  
407840699 ;       20677;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;083335;179.63.247.20  ;OK ;597026007976        ;Redireccion web                                                         
407840699 ;       20677;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;083335;179.63.247.20  ;OK ;597026007976        ;Todo OK                                                                 
          ;       28796;   ;Filtro    ;Inicio                                  ;23102014      ;093233;179.63.247.20  ;OK ;                    ;Inicio de filtrado                                                      
          ;       28796;   ;Filtro    ;tbk_param.txt                           ;23102014      ;093233;179.63.247.20  ;OK ;                    ;Archivo parseado                                                        
          ;       28796;   ;Filtro    ;Terminado                               ;23102014      ;093233;179.63.247.20  ;OK ;                    ;Datos Filtrados con exito                                               
408195366 ;       28796;   ;pago      ;inicio                                  ;23102014      ;093233;179.63.247.20  ;OK ;597026007976        ;Parseo realizado                                                        
408195366 ;       28796;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;093233;179.63.247.20  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
408195366 ;       28796;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;093233;179.63.247.20  ;OK ;597026007976        ;Mac generado                                                            
408195366 ;       28796;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;093233;179.63.247.20  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
408195366 ;       28796;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;093233;179.63.247.20  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
408195366 ;       28796;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;093233;179.63.247.20  ;OK ;597026007976        ;Datos listos para ser enviados                                          
408195366 ;       28796;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;093233;179.63.247.20  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
408195366 ;       28796;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;093242;179.63.247.20  ;OK ;597026007976        ;Datos validados                                                         
408195366 ;       28796;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;093242;179.63.247.20  ;OK ;597026007976        ;Token=e9e929d0c0586b55cb75856c530e45c3acdcef0f6a89b79cfefeeb13900b7a7f  
408195366 ;       28796;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;093242;179.63.247.20  ;OK ;597026007976        ;Redireccion web                                                         
408195366 ;       28796;   ;pago      ;https://certificacion.webpay.cl         ;23102014      ;093242;179.63.247.20  ;OK ;597026007976        ;Todo OK                                                                 
          ;       29942;   ;resultado ;Desencriptando                          ;23102014      ;093420;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       29942;   ;resultado ;Validacion                              ;23102014      ;093420;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       29942;   ;resultado ;169                                     ;23102014      ;093420;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       29942;   ;resultado ;169                                     ;23102014      ;093420;200.10.12.55   ;OK ;                    ;http://desarrollo.radar.cl/cocina/TB/compra.php                         
408195366 ;       29942;   ;transacc  ;408195366                               ;23102014      ;093420;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
408195366 ;       29942;   ;resultado ;logro abrir_conexion                    ;23102014      ;093420;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
408195366 ;       29942;   ;transacc  ;408195366                               ;23102014      ;093420;200.10.12.55   ;OK ;597026007976        ;POST a url http://desarrollo.radar.cl/cocina/TB/compra.php              
408195366 ;       29942;   ;transacc  ;408195366                               ;23102014      ;093420;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       29961;   ;check_mac ;                                        ;23102014      ;093420;EMPTY          ;OK ;                    ;Todo OK                                                                 
408195366 ;       29942;   ;transacc  ;408195366                               ;23102014      ;093420;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
408195366 ;       29942;   ;resultado ;169                                     ;23102014      ;093420;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
408195366 ;       29942;   ;resultado ;169                                     ;23102014      ;093420;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
408195366 ;       29942;   ;resultado ;169                                     ;23102014      ;093420;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
